ROUTE,DIR,period,STOP,StopAbbr,StopName,Timepoint,NodeAbbr,Lon,Lat,Avgmph,Avgmphdwell
850,1,pm peak,80,NA801167,State St @ 2020 N,FALSE,,-111.870562,40.412047,17.41,17.22
850,1,pm peak,81,830282,Ashton Blvd @ 1800 W,FALSE,,-111.880774,40.418748,22.82,21.90
850,1,pm peak,82,801183,Ashton Blvd / Triumph Blvd (NB),FALSE,,-111.886006,40.420421,23.61,7.77
850,1,pm peak,83,BB830074,Lehi Station (Bay A),TRUE,LEHIFRNT,-111.896118,40.425708,0.00,0.00
862,0,am peak,1,BB830124,Orem Central Station (Bay F),TRUE,OREMFRST,-111.726384,40.280793,8.51,7.36
862,0,am peak,2,801285,Wolverine Crossing (WB),FALSE,,-111.728121,40.278988,7.34,7.20
862,0,am peak,3,801166,Geneva Rd @ 1032 S,FALSE,,-111.730198,40.278428,19.76,14.14
862,0,am peak,4,UTAG,UTA TIMP GARAGE,TRUE,UTAG,-111.729301,40.276583,11.83,7.76
862,0,am peak,5,816071,University Pkwy @ 1255 W,FALSE,,-111.725102,40.275133,12.39,9.51
862,0,am peak,6,816038,UVU Station (adjacent bus stop EB),TRUE,UVU-CMPS,-111.711979,40.275332,11.65,9.54
862,0,am peak,7,816078,UVU Gunther Building (NB),FALSE,,-111.708611,40.279328,17.32,14.68
862,0,am peak,8,816119,UVU Fulton Library (WB),TRUE,UVU-LBRY,-111.715671,40.280882,8.80,8.32
862,0,am peak,9,830257,UVU McKay Education Building (WB),FALSE,UCAS,-111.718017,40.282716,18.81,18.36
862,0,am peak,10,830258,UVU Testing Services (WB),FALSE,,-111.722317,40.282617,18.23,18.13
862,0,am peak,11,830243,1200 W / 700 S (NB),FALSE,,-111.724034,40.284474,29.16,28.20
862,0,am peak,12,816046,1200 W / 540 S (NB),FALSE,,-111.724095,40.287335,25.58,24.99
862,0,am peak,13,816043,1200 W / 400 S (NB),FALSE,,-111.724122,40.288911,25.81,24.64
862,0,am peak,14,801075,1200 W @ 251 S,FALSE,,-111.724162,40.291975,25.96,24.06
862,0,am peak,15,801155,1200 W @ 40 S,FALSE,,-111.723437,40.296456,17.30,16.45
862,0,am peak,16,801076,1200 W @ 148 N,FALSE,,-111.724227,40.299597,24.81,22.44
862,0,am peak,17,801077,1200 W @ 404 N,FALSE,,-111.724311,40.304855,25.56,24.86
862,0,am peak,18,812058,1200 W @ 660 N,FALSE,,-111.724352,40.309195,22.20,16.29
862,0,am peak,19,801078,1200 W @ 720 N,FALSE,8--N12-W,-111.722779,40.311026,15.16,13.48
862,0,am peak,20,830236,980 W @ 919 N ,TRUE,919N980W,-111.719691,40.313882,17.14,16.39
862,0,am peak,21,830031,1200 W @ 1086 N,FALSE,,-111.724517,40.317058,29.01,27.48
862,0,am peak,22,801218,1200 W @ 1222 N,FALSE,,-111.724657,40.319321,26.41,25.37
862,0,am peak,23,812176,1200 W @ 1320 N,FALSE,,-111.724685,40.321218,25.51,22.87
862,0,am peak,24,812177,1200 W @ 1448 N,FALSE,,-111.724742,40.323299,22.04,13.65
862,0,am peak,25,812048,1200 W @ 1586 N,FALSE,,-111.724769,40.326019,14.88,14.18
862,0,am peak,26,812192,1600 N @ 1035 W,FALSE,,-111.720571,40.326319,25.13,24.41
862,0,am peak,27,812193,1600 N @ 755 W,FALSE,,-111.714116,40.326372,26.44,23.66
862,0,am peak,28,812194,1600 N @ 525 W,FALSE,,-111.709896,40.326413,11.02,8.45
862,0,am peak,29,812052,1600 N @ 445 W,TRUE,,-111.706956,40.326438,19.23,18.80
862,0,am peak,30,812195,1600 N @ 277 W,FALSE,,-111.702969,40.326507,27.70,25.74
862,0,am peak,31,812196,1600 N @ 97 W,FALSE,,-111.698605,40.326548,27.21,24.59
862,0,am peak,32,801042,1600 N @ 152 E,FALSE,,-111.692681,40.326556,26.89,25.15
862,0,am peak,33,813056,1600 N @ 436 E,FALSE,,-111.685804,40.326546,24.83,23.64
862,0,am peak,34,801039,1600 N @ 568 E,FALSE,,-111.682598,40.326536,25.06,21.90
862,0,am peak,35,813057,1600 N @ 694 E,FALSE,,-111.679708,40.326217,15.65,13.29
862,0,am peak,36,813059,Timpanogos Pkwy @ 680 E,TRUE,CNYNPARK,-111.680519,40.322927,16.29,12.53
862,0,am peak,37,813060,Research Way @ 1243 N,FALSE,,-111.680975,40.31992,17.11,16.14
862,0,am peak,38,830027,800 E @ 985 N,FALSE,,-111.676817,40.315308,11.17,10.65
862,0,am peak,39,813089,800 E / 800 N (SB),FALSE,,-111.676781,40.311304,22.92,21.52
862,0,am peak,40,830042,800 E @ 579 N,FALSE,,-111.676713,40.307821,20.29,17.89
862,0,am peak,41,801216,800 E @ 375 N,FALSE,,-111.676703,40.304185,22.13,21.11
862,0,am peak,42,813015,800 E @ 32 S,TRUE,CNTR8--E,-111.676551,40.296277,23.07,22.50
862,0,am peak,43,813017,800 E @ 220 S,FALSE,,-111.676453,40.293058,25.12,24.63
862,0,am peak,44,813020,800 E @ 442 S,FALSE,,-111.676381,40.288846,29.71,29.60
862,0,am peak,45,801067,800 E @ 624 S,FALSE,,-111.676345,40.285451,27.50,27.39
862,0,am peak,46,817095,800 E @ 860 S,FALSE,,-111.676466,40.281198,31.92,31.29
862,0,am peak,47,817097,800 E @ 1020 S,FALSE,,-111.676426,40.278207,29.21,25.54
862,0,am peak,48,817368,800 E @ 1146 S,FALSE,,-111.676244,40.276033,16.17,5.41
862,0,am peak,49,830289,University Place Station (WB),TRUE,UNIVPLAC,-111.679824,40.273444,0.00,0.00
862,0,midday,1,BB830124,Orem Central Station (Bay F),TRUE,OREMFRST,-111.726384,40.280793,8.90,7.66
862,0,midday,2,801285,Wolverine Crossing (WB),FALSE,,-111.728121,40.278988,7.37,7.25
862,0,midday,3,801166,Geneva Rd @ 1032 S,FALSE,,-111.730198,40.278428,19.77,15.84
862,0,midday,4,UTAG,UTA TIMP GARAGE,TRUE,UTAG,-111.729301,40.276583,11.89,8.37
862,0,midday,5,816071,University Pkwy @ 1255 W,FALSE,,-111.725102,40.275133,12.05,9.49
862,0,midday,6,816038,UVU Station (adjacent bus stop EB),TRUE,UVU-CMPS,-111.711979,40.275332,11.68,9.48
862,0,midday,7,816078,UVU Gunther Building (NB),FALSE,,-111.708611,40.279328,16.49,12.54
862,0,midday,8,816119,UVU Fulton Library (WB),TRUE,UVU-LBRY,-111.715671,40.280882,7.05,6.56
862,0,midday,9,830257,UVU McKay Education Building (WB),FALSE,UCAS,-111.718017,40.282716,14.87,13.71
862,0,midday,10,830258,UVU Testing Services (WB),FALSE,,-111.722317,40.282617,14.54,13.23
862,0,midday,11,830243,1200 W / 700 S (NB),FALSE,,-111.724034,40.284474,20.39,19.98
862,0,midday,12,816046,1200 W / 540 S (NB),FALSE,,-111.724095,40.287335,25.59,23.37
862,0,midday,13,816043,1200 W / 400 S (NB),FALSE,,-111.724122,40.288911,23.15,22.77
862,0,midday,14,801075,1200 W @ 251 S,FALSE,,-111.724162,40.291975,27.48,22.38
862,0,midday,15,801155,1200 W @ 40 S,FALSE,,-111.723437,40.296456,14.43,12.31
862,0,midday,16,801076,1200 W @ 148 N,FALSE,,-111.724227,40.299597,23.04,22.55
862,0,midday,17,801077,1200 W @ 404 N,FALSE,,-111.724311,40.304855,29.14,28.64
862,0,midday,18,812058,1200 W @ 660 N,FALSE,,-111.724352,40.309195,23.79,17.04
862,0,midday,19,801078,1200 W @ 720 N,FALSE,8--N12-W,-111.722779,40.311026,14.22,12.18
862,0,midday,20,830236,980 W @ 919 N ,TRUE,919N980W,-111.719691,40.313882,16.40,15.56
862,0,midday,21,830031,1200 W @ 1086 N,FALSE,,-111.724517,40.317058,28.23,27.05
862,0,midday,22,801218,1200 W @ 1222 N,FALSE,,-111.724657,40.319321,26.13,26.02
862,0,midday,23,812176,1200 W @ 1320 N,FALSE,,-111.724685,40.321218,27.64,26.48
862,0,midday,24,812177,1200 W @ 1448 N,FALSE,,-111.724742,40.323299,22.01,12.94
862,0,midday,25,812048,1200 W @ 1586 N,FALSE,,-111.724769,40.326019,14.38,13.83
862,0,midday,26,812192,1600 N @ 1035 W,FALSE,,-111.720571,40.326319,26.22,25.21
862,0,midday,27,812193,1600 N @ 755 W,FALSE,,-111.714116,40.326372,23.78,21.68
862,0,midday,28,812194,1600 N @ 525 W,FALSE,,-111.709896,40.326413,9.17,7.90
862,0,midday,29,812052,1600 N @ 445 W,TRUE,,-111.706956,40.326438,18.25,17.97
862,0,midday,30,812195,1600 N @ 277 W,FALSE,,-111.702969,40.326507,30.19,24.97
862,0,midday,31,812196,1600 N @ 97 W,FALSE,,-111.698605,40.326548,25.06,24.01
862,0,midday,32,801042,1600 N @ 152 E,FALSE,,-111.692681,40.326556,26.62,25.87
862,0,midday,33,813056,1600 N @ 436 E,FALSE,,-111.685804,40.326546,27.26,26.91
862,0,midday,34,801039,1600 N @ 568 E,FALSE,,-111.682598,40.326536,25.37,23.55
862,0,midday,35,813057,1600 N @ 694 E,FALSE,,-111.679708,40.326217,15.74,13.91
862,0,midday,36,813059,Timpanogos Pkwy @ 680 E,TRUE,CNYNPARK,-111.680519,40.322927,16.35,12.86
862,0,midday,37,813060,Research Way @ 1243 N,FALSE,,-111.680975,40.31992,17.50,16.83
862,0,midday,38,830027,800 E @ 985 N,FALSE,,-111.676817,40.315308,14.18,13.30
862,0,midday,39,813089,800 E / 800 N (SB),FALSE,,-111.676781,40.311304,22.03,21.44
862,0,midday,40,830042,800 E @ 579 N,FALSE,,-111.676713,40.307821,22.58,21.42
862,0,midday,41,801216,800 E @ 375 N,FALSE,,-111.676703,40.304185,21.10,20.22
862,0,midday,42,813015,800 E @ 32 S,TRUE,CNTR8--E,-111.676551,40.296277,24.27,23.78
862,0,midday,43,813017,800 E @ 220 S,FALSE,,-111.676453,40.293058,27.67,27.54
862,0,midday,44,813020,800 E @ 442 S,FALSE,,-111.676381,40.288846,33.24,33.24
862,0,midday,45,801067,800 E @ 624 S,FALSE,,-111.676345,40.285451,28.29,28.02
862,0,midday,46,817095,800 E @ 860 S,FALSE,,-111.676466,40.281198,28.53,28.03
862,0,midday,47,817097,800 E @ 1020 S,FALSE,,-111.676426,40.278207,27.01,22.96
862,0,midday,48,817368,800 E @ 1146 S,FALSE,,-111.676244,40.276033,13.79,6.21
862,0,midday,49,830289,University Place Station (WB),TRUE,UNIVPLAC,-111.679824,40.273444,0.00,0.00
862,0,off-peak,1,BB830124,Orem Central Station (Bay F),TRUE,OREMFRST,-111.726384,40.280793,8.78,8.60
862,0,off-peak,2,801285,Wolverine Crossing (WB),FALSE,,-111.728121,40.278988,8.16,8.00
862,0,off-peak,3,801166,Geneva Rd @ 1032 S,FALSE,,-111.730198,40.278428,21.82,21.77
862,0,off-peak,4,UTAG,UTA TIMP GARAGE,TRUE,UTAG,-111.729301,40.276583,15.26,12.82
862,0,off-peak,5,816071,University Pkwy @ 1255 W,FALSE,,-111.725102,40.275133,12.84,9.84
862,0,off-peak,6,816038,UVU Station (adjacent bus stop EB),TRUE,UVU-CMPS,-111.711979,40.275332,12.70,11.58
862,0,off-peak,7,816078,UVU Gunther Building (NB),FALSE,,-111.708611,40.279328,18.85,14.14
862,0,off-peak,8,816119,UVU Fulton Library (WB),TRUE,UVU-LBRY,-111.715671,40.280882,7.65,7.37
862,0,off-peak,9,830257,UVU McKay Education Building (WB),FALSE,UCAS,-111.718017,40.282716,20.51,19.40
862,0,off-peak,10,830258,UVU Testing Services (WB),FALSE,,-111.722317,40.282617,16.35,14.76
862,0,off-peak,11,830243,1200 W / 700 S (NB),FALSE,,-111.724034,40.284474,19.77,18.91
862,0,off-peak,12,816046,1200 W / 540 S (NB),FALSE,,-111.724095,40.287335,22.83,22.23
862,0,off-peak,13,816043,1200 W / 400 S (NB),FALSE,,-111.724122,40.288911,23.49,22.96
862,0,off-peak,14,801075,1200 W @ 251 S,FALSE,,-111.724162,40.291975,28.30,25.21
862,0,off-peak,15,801155,1200 W @ 40 S,FALSE,,-111.723437,40.296456,17.25,16.65
862,0,off-peak,16,801076,1200 W @ 148 N,FALSE,,-111.724227,40.299597,24.41,22.77
862,0,off-peak,17,801077,1200 W @ 404 N,FALSE,,-111.724311,40.304855,26.62,26.07
862,0,off-peak,18,812058,1200 W @ 660 N,FALSE,,-111.724352,40.309195,22.82,21.76
862,0,off-peak,19,801078,1200 W @ 720 N,FALSE,8--N12-W,-111.722779,40.311026,16.05,14.23
862,0,off-peak,20,830236,980 W @ 919 N ,TRUE,919N980W,-111.719691,40.313882,16.94,16.16
862,0,off-peak,21,830031,1200 W @ 1086 N,FALSE,,-111.724517,40.317058,28.66,28.38
862,0,off-peak,22,801218,1200 W @ 1222 N,FALSE,,-111.724657,40.319321,29.79,27.70
862,0,off-peak,23,812176,1200 W @ 1320 N,FALSE,,-111.724685,40.321218,25.70,25.52
862,0,off-peak,24,812177,1200 W @ 1448 N,FALSE,,-111.724742,40.323299,22.42,15.29
862,0,off-peak,25,812048,1200 W @ 1586 N,FALSE,,-111.724769,40.326019,18.70,17.75
862,0,off-peak,26,812192,1600 N @ 1035 W,FALSE,,-111.720571,40.326319,27.42,26.84
862,0,off-peak,27,812193,1600 N @ 755 W,FALSE,,-111.714116,40.326372,26.58,24.83
862,0,off-peak,28,812194,1600 N @ 525 W,FALSE,,-111.709896,40.326413,11.36,10.80
862,0,off-peak,29,812052,1600 N @ 445 W,TRUE,,-111.706956,40.326438,22.00,21.89
862,0,off-peak,30,812195,1600 N @ 277 W,FALSE,,-111.702969,40.326507,30.90,27.94
862,0,off-peak,31,812196,1600 N @ 97 W,FALSE,,-111.698605,40.326548,29.44,29.33
862,0,off-peak,32,801042,1600 N @ 152 E,FALSE,,-111.692681,40.326556,28.80,27.90
862,0,off-peak,33,813056,1600 N @ 436 E,FALSE,,-111.685804,40.326546,26.30,26.30
862,0,off-peak,34,801039,1600 N @ 568 E,FALSE,,-111.682598,40.326536,24.57,22.07
862,0,off-peak,35,813057,1600 N @ 694 E,FALSE,,-111.679708,40.326217,14.67,12.51
862,0,off-peak,36,813059,Timpanogos Pkwy @ 680 E,TRUE,CNYNPARK,-111.680519,40.322927,16.46,13.38
862,0,off-peak,37,813060,Research Way @ 1243 N,FALSE,,-111.680975,40.31992,18.19,18.12
862,0,off-peak,38,830027,800 E @ 985 N,FALSE,,-111.676817,40.315308,14.05,13.95
862,0,off-peak,39,813089,800 E / 800 N (SB),FALSE,,-111.676781,40.311304,25.07,25.07
862,0,off-peak,40,830042,800 E @ 579 N,FALSE,,-111.676713,40.307821,25.25,24.34
862,0,off-peak,41,801216,800 E @ 375 N,FALSE,,-111.676703,40.304185,22.19,21.85
862,0,off-peak,42,813015,800 E @ 32 S,TRUE,CNTR8--E,-111.676551,40.296277,26.60,25.93
862,0,off-peak,43,813017,800 E @ 220 S,FALSE,,-111.676453,40.293058,27.66,27.57
862,0,off-peak,44,813020,800 E @ 442 S,FALSE,,-111.676381,40.288846,34.47,34.28
862,0,off-peak,45,801067,800 E @ 624 S,FALSE,,-111.676345,40.285451,26.79,26.24
862,0,off-peak,46,817095,800 E @ 860 S,FALSE,,-111.676466,40.281198,27.85,27.44
862,0,off-peak,47,817097,800 E @ 1020 S,FALSE,,-111.676426,40.278207,27.99,26.80
862,0,off-peak,48,817368,800 E @ 1146 S,FALSE,,-111.676244,40.276033,14.41,4.49
862,0,off-peak,49,830289,University Place Station (WB),TRUE,UNIVPLAC,-111.679824,40.273444,0.00,0.00
862,0,pm peak,1,BB830124,Orem Central Station (Bay F),TRUE,OREMFRST,-111.726384,40.280793,8.17,7.68
862,0,pm peak,2,801285,Wolverine Crossing (WB),FALSE,,-111.728121,40.278988,7.11,6.90
862,0,pm peak,3,801166,Geneva Rd @ 1032 S,FALSE,,-111.730198,40.278428,21.26,15.20
862,0,pm peak,4,UTAG,UTA TIMP GARAGE,TRUE,UTAG,-111.729301,40.276583,8.66,6.61
862,0,pm peak,5,816071,University Pkwy @ 1255 W,FALSE,,-111.725102,40.275133,9.19,7.44
862,0,pm peak,6,816038,UVU Station (adjacent bus stop EB),TRUE,UVU-CMPS,-111.711979,40.275332,12.40,10.62
862,0,pm peak,7,816078,UVU Gunther Building (NB),FALSE,,-111.708611,40.279328,18.51,13.78
862,0,pm peak,8,816119,UVU Fulton Library (WB),TRUE,UVU-LBRY,-111.715671,40.280882,7.46,7.09
862,0,pm peak,9,830257,UVU McKay Education Building (WB),FALSE,UCAS,-111.718017,40.282716,16.08,14.96
862,0,pm peak,10,830258,UVU Testing Services (WB),FALSE,,-111.722317,40.282617,14.98,13.21
862,0,pm peak,11,830243,1200 W / 700 S (NB),FALSE,,-111.724034,40.284474,18.28,17.55
862,0,pm peak,12,816046,1200 W / 540 S (NB),FALSE,,-111.724095,40.287335,23.89,19.48
862,0,pm peak,13,816043,1200 W / 400 S (NB),FALSE,,-111.724122,40.288911,21.21,20.77
862,0,pm peak,14,801075,1200 W @ 251 S,FALSE,,-111.724162,40.291975,27.03,21.02
862,0,pm peak,15,801155,1200 W @ 40 S,FALSE,,-111.723437,40.296456,13.65,12.33
862,0,pm peak,16,801076,1200 W @ 148 N,FALSE,,-111.724227,40.299597,23.02,21.86
862,0,pm peak,17,801077,1200 W @ 404 N,FALSE,,-111.724311,40.304855,27.18,26.00
862,0,pm peak,18,812058,1200 W @ 660 N,FALSE,,-111.724352,40.309195,22.08,17.13
862,0,pm peak,19,801078,1200 W @ 720 N,FALSE,8--N12-W,-111.722779,40.311026,14.49,10.97
862,0,pm peak,20,830236,980 W @ 919 N ,TRUE,919N980W,-111.719691,40.313882,13.95,13.08
862,0,pm peak,21,830031,1200 W @ 1086 N,FALSE,,-111.724517,40.317058,29.03,27.32
862,0,pm peak,22,801218,1200 W @ 1222 N,FALSE,,-111.724657,40.319321,25.57,25.08
862,0,pm peak,23,812176,1200 W @ 1320 N,FALSE,,-111.724685,40.321218,26.15,22.82
862,0,pm peak,24,812177,1200 W @ 1448 N,FALSE,,-111.724742,40.323299,21.19,9.92
862,0,pm peak,25,812048,1200 W @ 1586 N,FALSE,,-111.724769,40.326019,12.18,11.59
862,0,pm peak,26,812192,1600 N @ 1035 W,FALSE,,-111.720571,40.326319,21.50,19.64
862,0,pm peak,27,812193,1600 N @ 755 W,FALSE,,-111.714116,40.326372,20.72,18.22
862,0,pm peak,28,812194,1600 N @ 525 W,FALSE,,-111.709896,40.326413,9.64,8.20
862,0,pm peak,29,812052,1600 N @ 445 W,TRUE,,-111.706956,40.326438,17.32,17.00
862,0,pm peak,30,812195,1600 N @ 277 W,FALSE,,-111.702969,40.326507,29.57,22.03
862,0,pm peak,31,812196,1600 N @ 97 W,FALSE,,-111.698605,40.326548,21.84,21.05
862,0,pm peak,32,801042,1600 N @ 152 E,FALSE,,-111.692681,40.326556,25.42,24.34
862,0,pm peak,33,813056,1600 N @ 436 E,FALSE,,-111.685804,40.326546,25.72,25.51
862,0,pm peak,34,801039,1600 N @ 568 E,FALSE,,-111.682598,40.326536,25.46,22.00
862,0,pm peak,35,813057,1600 N @ 694 E,FALSE,,-111.679708,40.326217,15.20,13.91
862,0,pm peak,36,813059,Timpanogos Pkwy @ 680 E,TRUE,CNYNPARK,-111.680519,40.322927,18.58,13.44
862,0,pm peak,37,813060,Research Way @ 1243 N,FALSE,,-111.680975,40.31992,17.93,17.32
862,0,pm peak,38,830027,800 E @ 985 N,FALSE,,-111.676817,40.315308,10.04,9.30
862,0,pm peak,39,813089,800 E / 800 N (SB),FALSE,,-111.676781,40.311304,21.63,21.33
862,0,pm peak,40,830042,800 E @ 579 N,FALSE,,-111.676713,40.307821,19.29,16.37
862,0,pm peak,41,801216,800 E @ 375 N,FALSE,,-111.676703,40.304185,21.36,20.90
862,0,pm peak,42,813015,800 E @ 32 S,TRUE,CNTR8--E,-111.676551,40.296277,25.33,25.00
862,0,pm peak,43,813017,800 E @ 220 S,FALSE,,-111.676453,40.293058,31.75,31.62
862,0,pm peak,44,813020,800 E @ 442 S,FALSE,,-111.676381,40.288846,33.40,32.53
862,0,pm peak,45,801067,800 E @ 624 S,FALSE,,-111.676345,40.285451,28.68,28.23
862,0,pm peak,46,817095,800 E @ 860 S,FALSE,,-111.676466,40.281198,27.57,26.32
862,0,pm peak,47,817097,800 E @ 1020 S,FALSE,,-111.676426,40.278207,24.62,20.34
862,0,pm peak,48,817368,800 E @ 1146 S,FALSE,,-111.676244,40.276033,12.29,7.08
862,0,pm peak,49,830289,University Place Station (WB),TRUE,UNIVPLAC,-111.679824,40.273444,0.00,0.00
862,1,am peak,1,830289,University Place Station (WB),TRUE,UNIVPLAC,-111.679824,40.273444,19.46,18.56
862,1,am peak,2,816127,800 S @ 334 E,FALSE,,-111.687443,40.282354,20.38,19.95
862,1,am peak,3,817139,800 E @ 775 S,FALSE,8--S8--E,-111.676181,40.282989,23.35,23.35
862,1,am peak,4,817140,800 E @ 621 S,FALSE,,-111.676138,40.285444,31.67,31.58
862,1,am peak,5,817141,800 E @ 525 S,FALSE,,-111.676164,40.287394,25.02,24.93
862,1,am peak,6,817004,800 E @ 385 S,FALSE,,-111.676195,40.289921,28.86,28.60
862,1,am peak,7,817005,800 E @ 225 S,FALSE,,-111.676261,40.292695,20.92,16.85
862,1,am peak,8,801217,800 E @ 24 N,TRUE,CNTR8--E,-111.676398,40.297364,23.14,22.89
862,1,am peak,9,801215,800 E @ 412 N,FALSE,,-111.676544,40.304864,23.98,23.54
862,1,am peak,10,830043,800 E @ 574 N,FALSE,,-111.676545,40.307745,17.62,16.79
862,1,am peak,11,801214,800 E @ 838 N,FALSE,,-111.676587,40.312446,18.24,14.33
862,1,am peak,12,830026,800 E @ 984 N,FALSE,,-111.676703,40.315286,18.42,16.43
862,1,am peak,13,813048,Research Way @ 1224 N,FALSE,,-111.680741,40.319659,12.92,11.37
862,1,am peak,14,813047,Timpanogos Pkwy @ 655 E,TRUE,CNYNPARK,-111.680681,40.323253,12.43,12.33
862,1,am peak,15,801043,1600 N @ 695 E,FALSE,,-111.679486,40.326293,23.04,22.83
862,1,am peak,16,801038,1600 N @ 567 E,FALSE,,-111.682352,40.326677,24.35,22.58
862,1,am peak,17,813061,1600 N @ 381 E,FALSE,,-111.687322,40.326705,27.45,27.13
862,1,am peak,18,801041,1600 N @ 139 E,FALSE,,-111.692912,40.326713,25.70,23.83
862,1,am peak,19,812188,1600 N @ 84 W,FALSE,,-111.698012,40.326703,24.85,24.66
862,1,am peak,20,812189,1600 N @ 278 W,FALSE,,-111.703291,40.326648,22.70,16.80
862,1,am peak,21,812190,1600 N @ 460 W,FALSE,,-111.706761,40.326642,10.31,7.63
862,1,am peak,22,812050,1600 N @ 526 W,TRUE,,-111.709168,40.326616,21.26,20.02
862,1,am peak,23,812051,1600 N @ 832 W,FALSE,,-111.715817,40.326509,24.76,23.97
862,1,am peak,24,802021,1600 N @ 260 W,FALSE,,-111.720918,40.326461,15.05,14.14
862,1,am peak,25,812047,1200 W @ 1575 N,FALSE,,-111.724978,40.325778,17.15,15.08
862,1,am peak,26,812034,1200 W @ 1465 N,FALSE,,-111.724904,40.323635,23.90,22.03
862,1,am peak,27,830029,1200 W @ 1209 N,FALSE,,-111.724817,40.319255,22.28,22.07
862,1,am peak,28,801219,1200 W @ 1085 N,FALSE,,-111.72467,40.317043,20.52,15.70
862,1,am peak,29,830236,980 W @ 919 N ,TRUE,919N980W,-111.719691,40.313882,8.69,8.64
862,1,am peak,30,801079,1200 W @ 759 N,FALSE,8--N12-W,-111.722965,40.311271,19.50,14.73
862,1,am peak,31,812057,1200 W @ 707 N,FALSE,,-111.724505,40.309325,22.32,21.81
862,1,am peak,32,801080,1200 W @ 361 N,FALSE,,-111.724491,40.303521,24.02,21.95
862,1,am peak,33,801095,1200 W @ 117 N,FALSE,,-111.724402,40.299482,10.55,9.98
862,1,am peak,34,801156,1200 W @ 50 S,FALSE,,-111.723674,40.296321,23.00,22.27
862,1,am peak,35,801094,1200 W @ 270 S,FALSE,,-111.724347,40.292643,21.29,21.01
862,1,am peak,36,816085,1200 W / 400 S (SB),FALSE,,-111.724312,40.289011,26.06,22.28
862,1,am peak,37,816086,1200 W / 600 S (SB),FALSE,,-111.724254,40.286441,19.65,15.06
862,1,am peak,38,816049,1200 W / 700 S (SB),FALSE,,-111.724146,40.284106,11.85,11.71
862,1,am peak,39,830192,UVU Testing Services (EB),FALSE,,-111.722342,40.282488,22.15,15.98
862,1,am peak,40,830193,UVU McKay Education Building (EB),FALSE,UCAS,-111.718004,40.282598,12.22,9.11
862,1,am peak,41,801098,UVU Fulton Library (EB),TRUE,UVU-LBRY,-111.715732,40.280723,8.87,7.41
862,1,am peak,42,816122,UVU Institute (EB),FALSE,,-111.713851,40.280014,17.22,13.13
862,1,am peak,43,816093,UVU Gunther Building (SB),FALSE,,-111.708208,40.278052,16.66,10.25
862,1,am peak,44,816003,UVU Station (adjacent bus stop WB),TRUE,UVU-CMPS,-111.712444,40.275892,13.24,12.74
862,1,am peak,45,830028,Geneva Rd @ 1161 S,FALSE,,-111.727789,40.275852,18.07,17.96
862,1,am peak,46,801284,Wolverine Crossing (EB),FALSE,,-111.727803,40.278868,12.54,1.59
862,1,am peak,47,BB830124,Orem Central Station (Bay F),TRUE,OREMFRST,-111.726384,40.280793,0.00,0.00
862,1,midday,1,830289,University Place Station (WB),TRUE,UNIVPLAC,-111.679824,40.273444,17.18,16.28
862,1,midday,2,816127,800 S @ 334 E,FALSE,,-111.687443,40.282354,18.77,18.64
862,1,midday,3,817139,800 E @ 775 S,FALSE,8--S8--E,-111.676181,40.282989,25.93,25.86
862,1,midday,4,817140,800 E @ 621 S,FALSE,,-111.676138,40.285444,31.31,31.31
862,1,midday,5,817141,800 E @ 525 S,FALSE,,-111.676164,40.287394,27.06,26.19
862,1,midday,6,817004,800 E @ 385 S,FALSE,,-111.676195,40.289921,27.45,26.55
862,1,midday,7,817005,800 E @ 225 S,FALSE,,-111.676261,40.292695,22.19,20.00
862,1,midday,8,801217,800 E @ 24 N,TRUE,CNTR8--E,-111.676398,40.297364,24.07,23.44
862,1,midday,9,801215,800 E @ 412 N,FALSE,,-111.676544,40.304864,24.15,23.80
862,1,midday,10,830043,800 E @ 574 N,FALSE,,-111.676545,40.307745,16.85,16.02
